user_id,gender,income_level,age
1236950581634,Male,Low,35 - 44
1236950581645,Male,Medium,18 - 24
1236950581652,Female,Medium,25 - 34
1236950581662,Male,Medium,18 - 24
1236950581666,Female,High,25 - 34
1236950581668,Male,Medium,< 18
1236950581693,Female,Medium,25 - 34
1236950581696,Female,Medium,25 - 34
1236950581714,Male,Low,25 - 34
1245540515877,Male,Medium,25 - 34
1245540515892,Female,Medium,25 - 34
1245540515894,Female,Medium,25 - 34
1245540515896,Male,Medium,35 - 44
1245540515897,Female,High,< 18
1245540515898,Female,Low,< 18
1245540515899,Female,Low,< 18
1245540515904,Male,High,25 - 34
1245540515905,Female,Medium,18 - 24
1245540515907,Female,Low,25 - 34
1245540515909,Female,Medium,25 - 34
1245540515911,Female,High,25 - 34
1245540515912,Male,Low,18 - 24
1245540515913,Female,Low,25 - 34
1245540515914,Female,Medium,18 - 24
1245540515917,Male,Low,25 - 34
1245540515925,Male,Low,25 - 34
1245540515929,Female,Medium,18 - 24
1245540515939,Female,High,18 - 24
1245540515941,Male,Low,25 - 34
1245540515943,Female,Medium,25 - 34
1245540515947,Male,Low,25 - 34
1245540515956,Male,Low,18 - 24
1245540515960,Female,Low,25 - 34
1245540515963,Female,Low,18 - 24
1245540515967,Female,Low,18 - 24
1245540515974,Female,Low,18 - 24
1245540515975,Female,Medium,25 - 34
1245540515977,Female,Low,25 - 34
1245540515987,Male,High,18 - 24
1245540515992,Female,Medium,25 - 34
1245540515995,Male,High,25 - 34
1245540516001,Male,Low,35 - 44
1245540516005,Female,Medium,35 - 44
1245540516029,Female,Medium,25 - 34
1245540516038,Female,Medium,25 - 34
1245540516063,Male,Low,25 - 34
1245540516069,Male,Low,18 - 24
1245540516092,Female,Medium,25 - 34
1245540516097,Female,Low,< 18
1245540516115,Male,Medium,18 - 24
1245540516158,Male,Low,18 - 24
1245540516164,Female,Medium,< 18
1245540516173,Male,Low,35 - 44
1245540516178,Male,Medium,18 - 24
1245540516205,Male,Low,25 - 34
1245540516209,Male,Medium,18 - 24
1245540516219,Female,Low,18 - 24
1245540516317,Female,Medium,18 - 24
1245540516324,Female,Low,18 - 24
1254130450479,Female,Low,25 - 34
1254130450482,Male,Low,25 - 34
1254130450483,Male,High,< 18
1254130450484,Female,Low,18 - 24
1254130450485,Female,Medium,25 - 34
1254130450489,Male,Medium,25 - 34
1254130450490,Male,Medium,18 - 24
1254130450492,Female,Medium,25 - 34
1254130450496,Female,Low,< 18
1254130450500,Female,Low,< 18
1254130450501,Female,Low,25 - 34
1254130450503,Female,Low,25 - 34
1254130450504,Female,Low,25 - 34
1254130450505,Male,Medium,25 - 34
1254130450509,Female,Medium,18 - 24
1254130450512,Female,High,25 - 34
1254130450513,Female,Medium,18 - 24
1254130450514,Male,Medium,35 - 44
1254130450518,Female,Low,35 - 44
1254130450520,Male,Low,25 - 34
1254130450522,Male,Medium,25 - 34
1254130450525,Female,Low,45 - 54
1254130450527,Male,Low,25 - 34
1254130450531,Female,Low,< 18
1254130450533,Male,Medium,25 - 34
1254130450535,Female,Low,25 - 34
1254130450538,Female,Medium,18 - 24
1254130450551,Male,Medium,25 - 34
1254130450554,Male,Medium,55+
1254130450557,Female,Medium,25 - 34
1254130450563,Male,Medium,45 - 54
1254130450570,Male,High,25 - 34
1254130450574,Female,High,18 - 24
1254130450582,Female,Low,35 - 44
1254130450583,Female,Low,35 - 44
1254130450587,Male,Medium,18 - 24
1254130450589,Female,Medium,< 18
1254130450593,Female,Low,35 - 44
1254130450616,Female,Low,18 - 24
1254130450619,Female,Low,< 18
1254130450634,Male,Low,25 - 34
1254130450639,Female,High,25 - 34
1254130450658,Male,Low,25 - 34
1254130450690,Female,Low,18 - 24
1254130450742,Male,Medium,25 - 34
1254130450746,Female,Medium,25 - 34
1254130450757,Male,Low,35 - 44
1254130450759,Female,Low,18 - 24
1254130450792,Male,Low,18 - 24
1254130450802,Male,Medium,< 18
1254130450831,Female,Medium,18 - 24
1254130450834,Male,Medium,25 - 34
1254130450839,Male,Low,18 - 24
1254130450841,Male,Low,25 - 34
1254130450850,Female,Medium,18 - 24
1254130450883,Female,High,18 - 24
1254130450892,Female,Medium,18 - 24
1254130450947,Male,Low,25 - 34
1254130450971,Female,Medium,25 - 34
1254130450974,Male,Low,25 - 34
1262720385070,Male,Medium,18 - 24
1262720385080,Male,Medium,25 - 34
1262720385086,Male,Medium,18 - 24
1262720385089,Male,Medium,35 - 44
1262720385093,Male,Low,35 - 44
1262720385095,Female,High,25 - 34
1262720385098,Male,Low,25 - 34
1262720385099,Female,Low,18 - 24
1262720385100,Female,Low,25 - 34
1262720385103,Female,Low,25 - 34
1262720385104,Female,Low,25 - 34
1262720385107,Female,Medium,18 - 24
1262720385122,Female,High,25 - 34
1262720385126,Male,Medium,25 - 34
1262720385128,Male,Low,35 - 44
1262720385132,Male,Medium,25 - 34
1262720385139,Male,Low,25 - 34
1262720385145,Male,Low,25 - 34
1262720385146,Male,Low,25 - 34
1262720385152,Male,Low,18 - 24
1262720385160,Female,Medium,25 - 34
1262720385164,Female,Medium,25 - 34
1262720385168,Female,Medium,25 - 34
1262720385174,Female,Medium,25 - 34
1262720385185,Female,Medium,18 - 24
1262720385187,Female,Medium,25 - 34
1262720385192,Male,High,25 - 34
1262720385194,Male,Medium,35 - 44
1262720385199,Female,High,< 18
1262720385201,Female,Low,< 18
1262720385207,Male,Low,18 - 24
1262720385228,Female,Low,35 - 44
1262720385246,Female,Medium,25 - 34
1262720385252,Male,Medium,25 - 34
1262720385270,Male,Low,18 - 24
1262720385272,Male,Low,25 - 34
1262720385334,Female,Low,18 - 24
1262720385355,Male,Medium,25 - 34
1262720385378,Female,High,18 - 24
1262720385385,Female,Medium,18 - 24
1262720385390,Male,Low,35 - 44
1262720385394,Female,High,25 - 34
1262720385445,Male,Medium,25 - 34
1262720385446,Male,Low,35 - 44
1262720385456,Male,Medium,18 - 24
1262720385460,Female,Low,18 - 24
1262720385469,Male,Low,25 - 34
1262720385547,Male,Low,18 - 24
1271310319658,Male,Medium,25 - 34
1271310319662,Male,Medium,18 - 24
1271310319677,Male,Low,18 - 24
1271310319683,Male,Medium,35 - 44
1271310319686,Female,Low,< 18
1271310319690,Female,Low,25 - 34
1271310319694,Male,Low,25 - 34
1271310319699,Female,High,35 - 44
1271310319701,Male,Medium,18 - 24
1271310319703,Female,Low,25 - 34
1271310319709,Female,Low,25 - 34
1271310319723,Female,Low,< 18
1271310319729,Female,Low,< 18
1271310319740,Female,High,25 - 34
1271310319750,Female,Low,18 - 24
1271310319753,Female,Medium,25 - 34
1271310319754,Female,Low,25 - 34
1271310319760,Female,Low,25 - 34
1271310319771,Female,High,25 - 34
1271310319774,Male,Low,25 - 34
1271310319778,Male,Medium,35 - 44
1271310319779,Male,Low,35 - 44
1271310319783,Female,Medium,18 - 24
1271310319786,Male,Low,25 - 34
1271310319797,Male,Low,25 - 34
1271310319798,Female,Medium,18 - 24
1271310319799,Male,Medium,25 - 34
1271310319802,Male,Low,35 - 44
1271310319805,Female,Medium,25 - 34
1271310319816,Female,Low,25 - 34
1271310319835,Male,Low,< 18
1271310319900,Male,Low,35 - 44
1271310319904,Female,Low,25 - 34
1271310319911,Male,Low,35 - 44
1271310319963,Male,Medium,25 - 34
1271310319982,Female,Medium,18 - 24
1271310320000,Male,Low,25 - 34
1271310320002,Male,Low,25 - 34
1271310320013,Female,Medium,18 - 24
1271310320016,Female,Low,18 - 24
1271310320021,Male,Medium,25 - 34
1271310320025,Male,Low,18 - 24
1271310320029,Female,Medium,25 - 34
1271310320041,Male,Low,35 - 44
1271310320049,Male,Medium,< 18
1271310320062,Male,Low,18 - 24
1271310320065,Male,Medium,18 - 24
1271310320088,Male,Low,< 18
1271310320090,Male,Low,18 - 24
1271310320118,Female,Medium,18 - 24
1271310320123,Male,Low,18 - 24
1279900254266,Female,Low,25 - 34
1279900254267,Female,Medium,18 - 24
1279900254270,Female,Medium,18 - 24
1279900254272,Female,Low,25 - 34
1279900254274,Female,Medium,25 - 34
1279900254283,Male,Low,25 - 34
1279900254285,Female,Low,25 - 34
1279900254289,Female,Low,35 - 44
1279900254291,Female,Medium,18 - 24
1279900254292,Female,Low,25 - 34
1279900254295,Female,Low,25 - 34
1279900254296,Female,High,25 - 34
1279900254297,Male,Medium,25 - 34
1279900254301,Male,Medium,25 - 34
1279900254302,Female,Medium,25 - 34
1279900254303,Female,Medium,18 - 24
1279900254310,Female,High,25 - 34
1279900254313,Female,Low,25 - 34
1279900254315,Female,Low,25 - 34
1279900254318,Male,Low,25 - 34
1279900254322,Female,Medium,25 - 34
1279900254328,Female,Medium,25 - 34
1279900254331,Male,Medium,25 - 34
1279900254338,Female,Low,25 - 34
1279900254342,Female,Medium,25 - 34
1279900254346,Female,Low,25 - 34
1279900254347,Male,Low,25 - 34
1279900254374,Female,Low,25 - 34
1279900254381,Male,Low,25 - 34
1279900254386,Female,Medium,25 - 34
1279900254390,Female,Low,25 - 34
1279900254393,Female,Low,25 - 34
1279900254410,Female,Medium,< 18
1279900254426,Male,Low,25 - 34
1279900254457,Female,Medium,18 - 24
1279900254469,Male,Medium,35 - 44
1279900254480,Female,Low,< 18
1279900254504,Female,Medium,18 - 24
1279900254520,Male,Medium,25 - 34
1279900254536,Male,Low,25 - 34
1279900254567,Male,Low,18 - 24
1279900254569,Female,Medium,< 18
1279900254581,Male,Low,18 - 24
1279900254591,Male,Low,25 - 34
1279900254604,Male,Medium,25 - 34
1279900254621,Male,Low,25 - 34
1279900254626,Female,High,18 - 24
1279900254627,Female,Low,18 - 24
1279900254637,Female,Low,25 - 34
1279900254638,Male,Medium,25 - 34
1279900254640,Female,Low,< 18
1279900254664,Female,Low,< 18
1279900254667,Female,Low,< 18
1279900254671,Female,Medium,25 - 34
1279900254685,Male,Low,< 18
1288490188842,Female,Low,25 - 34
1288490188854,Female,Medium,25 - 34
1288490188859,Male,Medium,25 - 34
1288490188862,Female,Medium,25 - 34
1288490188867,Male,Low,25 - 34
1288490188869,Female,Low,25 - 34
1288490188872,Male,Low,25 - 34
1288490188873,Male,Low,35 - 44
1288490188874,Male,High,18 - 24
1288490188877,Female,Low,35 - 44
1288490188878,Male,Low,35 - 44
1288490188885,Female,Low,25 - 34
1288490188886,Female,Medium,18 - 24
1288490188895,Female,Low,45 - 54
1288490188898,Female,Medium,25 - 34
1288490188903,Female,Medium,18 - 24
1288490188905,Female,Medium,25 - 34
1288490188907,Female,Low,25 - 34
1288490188911,Male,Low,35 - 44
1288490188916,Male,Medium,25 - 34
1288490188917,Female,Medium,25 - 34
1288490188918,Male,Low,25 - 34
1288490188919,Female,Low,25 - 34
1288490188924,Female,Medium,< 18
1288490188935,Male,Low,25 - 34
1288490188936,Female,Medium,35 - 44
1288490188939,Male,Low,18 - 24
1288490188945,Male,Medium,25 - 34
1288490188946,Female,Medium,18 - 24
1288490188952,Male,Medium,25 - 34
1288490188954,Male,High,18 - 24
1288490188955,Female,Low,25 - 34
1288490188959,Female,Medium,25 - 34
1288490188961,Male,Low,18 - 24
1288490188965,Female,Low,18 - 24
1288490188967,Female,Medium,18 - 24
1288490188971,Female,Low,< 18
1288490188975,Female,Low,18 - 24
1288490188980,Female,Low,25 - 34
1288490188985,Female,Low,25 - 34
1288490188988,Female,Low,25 - 34
1288490189001,Female,Low,25 - 34
1288490189002,Female,High,18 - 24
1288490189012,Female,Low,< 18
1288490189031,Female,Medium,25 - 34
1288490189065,Female,Low,18 - 24
1288490189083,Female,Medium,25 - 34
1288490189089,Male,Low,45 - 54
1288490189147,Female,Medium,25 - 34
1288490189157,Male,Low,< 18
1288490189173,Female,Low,25 - 34
1288490189188,Female,Low,18 - 24
1288490189221,Male,Medium,18 - 24
1288490189235,Female,High,< 18
1288490189260,Female,Medium,18 - 24
1288490189282,Female,Medium,18 - 24
1297080123414,Male,Low,35 - 44
1297080123432,Male,Medium,25 - 34
1297080123442,Female,Medium,25 - 34
1297080123450,Female,Medium,25 - 34
1297080123451,Male,Low,25 - 34
1297080123455,Male,High,55+
1297080123462,Female,Low,18 - 24
1297080123463,Female,Medium,18 - 24
1297080123467,Male,Medium,25 - 34
1297080123468,Male,Medium,18 - 24
1297080123473,Male,Low,35 - 44
1297080123475,Male,Medium,25 - 34
1297080123477,Male,High,25 - 34
1297080123481,Male,Low,25 - 34
1297080123487,Female,Low,25 - 34
1297080123489,Female,Medium,25 - 34
1297080123495,Female,High,< 18
1297080123498,Female,Medium,25 - 34
1297080123499,Male,Medium,55+
1297080123503,Female,Low,25 - 34
1297080123504,Male,Low,25 - 34
1297080123509,Female,Low,18 - 24
1297080123516,Female,Low,25 - 34
1297080123518,Male,High,25 - 34
1297080123521,Male,Medium,18 - 24
1297080123529,Female,Medium,25 - 34
1297080123548,Male,Low,25 - 34
1297080123555,Female,Medium,25 - 34
1297080123566,Male,Low,18 - 24
1297080123573,Female,Medium,25 - 34
1297080123579,Male,Low,25 - 34
1297080123580,Male,High,25 - 34
1297080123582,Male,Medium,25 - 34
1297080123584,Female,Low,25 - 34
1297080123591,Female,Low,25 - 34
1297080123592,Male,Medium,25 - 34
1297080123616,Female,Low,35 - 44
1297080123657,Female,Low,< 18
1297080123677,Male,Low,< 18
1297080123682,Male,Medium,25 - 34
1297080123755,Male,Low,35 - 44
1297080123806,Female,Medium,18 - 24
1297080123825,Female,Low,25 - 34
1297080123831,Male,Medium,35 - 44
1297080123841,Male,Medium,25 - 34
1297080123865,Male,Medium,18 - 24
1297080123870,Female,Medium,25 - 34
1297080123881,Male,Low,25 - 34
1297080123914,Female,High,18 - 24
1297080123939,Female,High,< 18
1305670058023,Male,Low,25 - 34
1305670058031,Male,Low,< 18
1305670058039,Male,Low,25 - 34
1305670058042,Female,Low,25 - 34
1305670058044,Female,High,25 - 34
1305670058046,Male,Medium,25 - 34
1305670058050,Male,Medium,25 - 34
1305670058052,Female,Medium,25 - 34
1305670058053,Female,Medium,25 - 34
1305670058054,Male,Low,25 - 34
1305670058055,Female,High,25 - 34
1305670058056,Female,Medium,25 - 34
1305670058058,Male,High,25 - 34
1305670058059,Male,High,18 - 24
1305670058060,Female,Low,< 18
1305670058061,Male,Low,25 - 34
1305670058067,Female,Low,18 - 24
1305670058070,Male,Low,25 - 34
1305670058071,Male,Low,35 - 44
1305670058078,Female,Medium,25 - 34
1305670058079,Male,Medium,25 - 34
1305670058080,Male,Medium,25 - 34
1305670058085,Male,Medium,35 - 44
1305670058096,Female,Medium,25 - 34
1305670058097,Male,Medium,25 - 34
1305670058101,Female,Low,18 - 24
1305670058109,Male,Low,25 - 34
1305670058110,Female,Low,18 - 24
1305670058111,Female,High,< 18
1305670058113,Male,Medium,< 18
1305670058114,Male,Low,25 - 34
1305670058122,Male,Low,25 - 34
1305670058126,Female,Low,18 - 24
1305670058127,Male,Low,25 - 34
1305670058136,Male,Low,25 - 34
1305670058140,Female,Medium,< 18
1305670058141,Female,Low,25 - 34
1305670058145,Male,Medium,25 - 34
1305670058147,Male,Medium,18 - 24
1305670058150,Male,Medium,45 - 54
1305670058155,Male,Medium,25 - 34
1305670058164,Female,Low,25 - 34
1305670058193,Female,Low,25 - 34
1305670058207,Male,Medium,25 - 34
1305670058211,Male,Low,25 - 34
1305670058215,Male,Low,25 - 34
1305670058235,Male,Low,25 - 34
1305670058244,Male,Low,18 - 24
1305670058252,Male,Low,25 - 34
1305670058283,Male,Low,25 - 34
1305670058306,Female,Medium,25 - 34
1305670058311,Male,Low,25 - 34
1305670058326,Male,Medium,25 - 34
1305670058371,Male,High,25 - 34
1305670058372,Male,Medium,35 - 44
1305670058379,Female,Low,18 - 24
1305670058413,Female,Medium,25 - 34
1305670058417,Female,Low,18 - 24
1305670058422,Female,Low,< 18
1305670058432,Female,Low,18 - 24
1305670058438,Male,Low,45 - 54
1305670058471,Male,Low,25 - 34
1305670058528,Female,Low,< 18
1314259992614,Male,Medium,18 - 24
1314259992619,Male,High,25 - 34
1314259992627,Female,Medium,18 - 24
1314259992628,Female,Medium,18 - 24
1314259992633,Female,Low,25 - 34
1314259992636,Female,Medium,18 - 24
1314259992641,Female,Low,25 - 34
1314259992642,Male,Medium,25 - 34
1314259992644,Female,Medium,18 - 24
1314259992645,Male,Low,25 - 34
1314259992646,Female,Medium,18 - 24
1314259992655,Female,Low,18 - 24
1314259992657,Male,Low,25 - 34
1314259992658,Female,Medium,18 - 24
1314259992660,Female,Medium,< 18
1314259992661,Male,Low,25 - 34
1314259992664,Female,Medium,25 - 34
1314259992665,Female,Low,< 18
1314259992668,Female,High,25 - 34
1314259992669,Male,High,25 - 34
1314259992675,Female,Low,< 18
1314259992683,Female,Medium,25 - 34
1314259992687,Female,Low,35 - 44
1314259992693,Male,Medium,25 - 34
1314259992700,Male,Medium,35 - 44
1314259992703,Female,Medium,25 - 34
1314259992706,Male,Medium,25 - 34
1314259992711,Female,Low,25 - 34
1314259992713,Female,Low,18 - 24
1314259992715,Female,Low,18 - 24
1314259992719,Male,Medium,18 - 24
1314259992737,Female,Low,35 - 44
1314259992745,Female,Medium,18 - 24
1314259992746,Female,Medium,< 18
1314259992763,Female,High,25 - 34
1314259992775,Male,Medium,25 - 34
1314259992781,Female,High,18 - 24
1314259992829,Female,Low,18 - 24
1314259992833,Male,Low,25 - 34
1314259992839,Female,High,< 18
1314259992846,Female,Medium,18 - 24
1314259992869,Female,Medium,18 - 24
1314259992870,Male,Low,18 - 24
1314259992893,Female,Medium,25 - 34
1314259992975,Female,Low,< 18
1314259992982,Male,Low,18 - 24
1314259993009,Female,Low,25 - 34
1314259993013,Female,High,18 - 24
1314259993038,Male,Low,25 - 34
1314259993093,Male,Low,< 18
1314259993100,Male,Low,25 - 34
1314259993102,Female,Low,< 18
1322849927223,Female,Low,25 - 34
1322849927224,Male,Low,35 - 44
1322849927226,Female,Low,25 - 34
1322849927228,Male,Low,25 - 34
1322849927229,Female,Low,< 18
1322849927231,Male,Medium,45 - 54
1322849927232,Male,Low,25 - 34
1322849927234,Male,Low,35 - 44
1322849927236,Female,Low,25 - 34
1322849927241,Female,Low,35 - 44
1322849927242,Female,Low,18 - 24
1322849927243,Female,Medium,< 18
1322849927251,Female,Low,25 - 34
1322849927258,Male,Low,35 - 44
1322849927265,Male,Low,35 - 44
1322849927270,Female,Low,18 - 24
1322849927272,Male,High,25 - 34
1322849927274,Female,Medium,< 18
1322849927275,Female,High,< 18
1322849927278,Female,Medium,18 - 24
1322849927281,Female,Medium,< 18
1322849927287,Male,Low,25 - 34
1322849927291,Male,High,25 - 34
1322849927297,Female,Medium,18 - 24
1322849927299,Female,Low,25 - 34
1322849927302,Male,Medium,18 - 24
1322849927307,Female,Low,25 - 34
1322849927308,Female,Low,18 - 24
1322849927314,Male,Low,25 - 34
1322849927319,Male,Medium,25 - 34
1322849927333,Male,High,18 - 24
1322849927335,Male,Medium,25 - 34
1322849927340,Female,Low,18 - 24
1322849927347,Male,Low,18 - 24
1322849927352,Male,Medium,25 - 34
1322849927355,Female,Low,18 - 24
1322849927361,Male,Medium,25 - 34
1322849927364,Female,High,25 - 34
1322849927368,Male,Low,35 - 44
1322849927386,Female,Low,< 18
1322849927398,Male,Medium,25 - 34
1322849927401,Male,Low,25 - 34
1322849927403,Male,Low,< 18
1322849927445,Male,Low,25 - 34
1322849927448,Male,Low,25 - 34
1322849927458,Male,Low,25 - 34
1322849927525,Female,Low,25 - 34
1322849927591,Male,High,25 - 34
1322849927600,Male,Low,18 - 24
1322849927607,Male,Low,18 - 24
1322849927629,Male,Medium,18 - 24
1322849927639,Female,Low,25 - 34
1322849927659,Female,Medium,< 18
1322849927660,Female,High,25 - 34
1322849927675,Female,Medium,18 - 24
1322849927724,Female,Low,< 18
1331439861811,Male,Medium,25 - 34
1331439861814,Male,High,25 - 34
1331439861816,Male,Low,25 - 34
1331439861818,Male,Medium,25 - 34
1331439861819,Female,Medium,< 18
1331439861821,Female,Medium,18 - 24
1331439861823,Female,Low,25 - 34
1331439861826,Female,Medium,< 18
1331439861827,Female,Low,25 - 34
1331439861831,Male,Low,25 - 34
1331439861832,Male,Low,18 - 24
1331439861833,Female,Low,18 - 24
1331439861837,Male,High,18 - 24
1331439861838,Female,Medium,25 - 34
1331439861846,Male,Low,18 - 24
1331439861847,Female,Low,25 - 34
1331439861849,Male,Medium,25 - 34
1331439861852,Female,Medium,35 - 44
1331439861857,Female,High,25 - 34
1331439861860,Male,Low,25 - 34
1331439861864,Female,Medium,< 18
1331439861867,Male,Medium,25 - 34
1331439861868,Male,Low,25 - 34
1331439861870,Male,Medium,35 - 44
1331439861873,Female,Medium,25 - 34
1331439861876,Male,Medium,25 - 34
1331439861879,Male,Medium,< 18
1331439861884,Male,Low,25 - 34
1331439861885,Female,Medium,45 - 54
1331439861890,Female,Low,18 - 24
1331439861891,Female,Low,25 - 34
1331439861894,Male,Medium,25 - 34
1331439861901,Female,High,18 - 24
1331439861907,Female,Medium,25 - 34
1331439861909,Female,Low,25 - 34
1331439861915,Male,Low,25 - 34
1331439861920,Female,High,25 - 34
1331439861924,Male,Low,< 18
1331439861930,Male,Low,18 - 24
1331439861932,Male,High,25 - 34
1331439861933,Female,High,18 - 24
1331439861935,Female,Medium,25 - 34
1331439861936,Female,Low,18 - 24
1331439861940,Female,Medium,25 - 34
1331439861951,Male,Medium,35 - 44
1331439861976,Male,Medium,25 - 34
1331439862037,Male,Medium,18 - 24
1331439862044,Female,Medium,18 - 24
1331439862052,Male,Medium,25 - 34
1331439862057,Female,High,25 - 34
1331439862082,Female,Low,< 18
1331439862088,Female,Low,25 - 34
1331439862117,Female,Low,25 - 34
1331439862122,Female,Low,25 - 34
1331439862162,Male,Low,< 18
1331439862165,Male,Low,35 - 44
1331439862194,Male,Low,25 - 34
1331439862202,Female,Low,< 18
1331439862216,Male,High,18 - 24
1331439862229,Female,High,< 18
1331439862237,Male,Low,18 - 24
1331439862258,Male,Medium,18 - 24
1331439862282,Female,Low,25 - 34
1331439862311,Male,Medium,18 - 24
1340029796391,Female,Medium,< 18
1340029796392,Male,High,35 - 44
1340029796396,Female,High,25 - 34
1340029796400,Male,Medium,45 - 54
1340029796402,Female,Medium,18 - 24
1340029796405,Male,High,35 - 44
1340029796406,Female,Medium,18 - 24
1340029796411,Female,Low,< 18
1340029796419,Male,Low,25 - 34
1340029796421,Male,Low,25 - 34
1340029796425,Male,Low,25 - 34
1340029796426,Male,Low,18 - 24
1340029796428,Female,Medium,18 - 24
1340029796429,Female,Medium,25 - 34
1340029796432,Female,Medium,25 - 34
1340029796435,Male,Low,25 - 34
1340029796436,Female,Low,18 - 24
1340029796437,Male,Low,25 - 34
1340029796439,Female,High,25 - 34
1340029796443,Female,Medium,25 - 34
1340029796444,Female,High,55+
1340029796452,Male,Low,45 - 54
1340029796454,Female,Medium,25 - 34
1340029796455,Female,Medium,45 - 54
1340029796458,Female,Low,25 - 34
1340029796460,Female,Low,25 - 34
1340029796462,Male,High,25 - 34
1340029796470,Female,High,25 - 34
1340029796475,Female,Low,25 - 34
1340029796484,Female,High,25 - 34
1340029796508,Female,Medium,25 - 34
1340029796509,Female,Low,< 18
1340029796511,Female,Medium,25 - 34
1340029796513,Female,Medium,25 - 34
1340029796516,Male,Medium,25 - 34
1340029796520,Female,Low,18 - 24
1340029796525,Female,Medium,35 - 44
1340029796528,Male,High,25 - 34
1340029796532,Male,Medium,18 - 24
1340029796533,Female,Medium,18 - 24
1340029796540,Female,Medium,< 18
1340029796550,Male,Low,25 - 34
1340029796561,Male,Low,18 - 24
1340029796564,Female,Low,25 - 34
1340029796575,Female,Medium,25 - 34
1340029796591,Female,Low,25 - 34
1340029796595,Female,High,18 - 24
1340029796601,Female,Medium,25 - 34
1340029796604,Female,Low,18 - 24
1340029796625,Female,Low,25 - 34
1340029796635,Female,Low,25 - 34
1340029796683,Female,Low,< 18
1340029796690,Male,Low,18 - 24
1340029796692,Female,Medium,25 - 34
1340029796705,Male,Low,18 - 24
1340029796746,Male,Low,35 - 44
1340029796785,Female,Low,18 - 24
1340029796802,Male,Low,18 - 24
1340029796803,Male,Low,35 - 44
1340029796806,Female,Low,18 - 24
1340029796810,Male,Low,25 - 34
1340029796822,Male,Medium,25 - 34
1340029796825,Male,Low,18 - 24
1340029796830,Male,Low,25 - 34
1340029796833,Male,Medium,25 - 34
1340029796843,Female,Low,18 - 24
1348619730991,Female,Low,25 - 34
1348619730995,Female,Medium,18 - 24
1348619730997,Male,Medium,25 - 34
1348619731005,Female,Low,25 - 34
1348619731006,Male,Medium,18 - 24
1348619731007,Male,High,25 - 34
1348619731008,Male,Medium,25 - 34
1348619731011,Male,Low,25 - 34
1348619731013,Female,Low,< 18
1348619731014,Female,Low,55+
1348619731017,Female,Low,< 18
1348619731020,Female,Medium,18 - 24
1348619731021,Male,Medium,25 - 34
1348619731022,Male,Low,25 - 34
1348619731024,Female,Medium,< 18
1348619731025,Female,Low,25 - 34
1348619731034,Male,High,18 - 24
1348619731035,Male,High,35 - 44
1348619731050,Female,Low,25 - 34
1348619731057,Female,Low,18 - 24
1348619731065,Female,Medium,45 - 54
1348619731070,Female,Low,25 - 34
1348619731073,Female,Medium,18 - 24
1348619731076,Male,Low,35 - 44
1348619731078,Female,High,< 18
1348619731079,Male,Medium,25 - 34
1348619731080,Female,Medium,18 - 24
1348619731084,Female,Low,35 - 44
1348619731089,Male,Medium,< 18
1348619731097,Male,Medium,18 - 24
1348619731101,Male,Medium,18 - 24
1348619731108,Female,Low,< 18
1348619731112,Male,Low,35 - 44
1348619731127,Female,High,25 - 34
1348619731128,Female,Medium,25 - 34
1348619731141,Male,Medium,35 - 44
1348619731144,Male,Medium,25 - 34
1348619731170,Female,Medium,18 - 24
1348619731172,Female,High,25 - 34
1348619731181,Female,Medium,25 - 34
1348619731192,Male,Medium,25 - 34
1348619731206,Female,Medium,< 18
1348619731218,Male,Low,25 - 34
1348619731222,Female,Low,25 - 34
1348619731243,Female,Low,18 - 24
1348619731273,Female,Low,18 - 24
1348619731290,Male,Low,25 - 34
1348619731291,Male,Low,18 - 24
1348619731296,Female,Low,18 - 24
1348619731320,Female,Medium,18 - 24
1348619731329,Male,Low,25 - 34
1348619731342,Male,Medium,25 - 34
1348619731349,Male,Medium,35 - 44
1348619731373,Female,Low,18 - 24
1348619731401,Male,Low,18 - 24
1348619731419,Male,Medium,25 - 34
1348619731467,Female,Low,35 - 44
1357209665587,Male,Medium,25 - 34
1357209665608,Male,Medium,25 - 34
1357209665610,Male,Medium,25 - 34
1357209665615,Female,Low,35 - 44
1357209665618,Male,Low,25 - 34
1357209665620,Female,Low,25 - 34
1357209665622,Male,Medium,35 - 44
1357209665623,Female,Low,25 - 34
1357209665627,Male,Low,25 - 34
1357209665632,Male,Low,25 - 34
1357209665636,Female,Medium,35 - 44
1357209665641,Male,Medium,25 - 34
1357209665648,Female,Medium,< 18
1357209665652,Male,Medium,35 - 44
1357209665663,Male,High,18 - 24
1357209665666,Female,Medium,35 - 44
1357209665676,Male,High,25 - 34
1357209665678,Male,Medium,25 - 34
1357209665683,Male,Medium,25 - 34
1357209665695,Female,High,< 18
1357209665701,Female,Medium,25 - 34
1357209665704,Female,Low,18 - 24
1357209665710,Female,Low,25 - 34
1357209665712,Female,Medium,18 - 24
1357209665715,Male,Low,35 - 44
1357209665717,Female,Medium,18 - 24
1357209665721,Female,Medium,25 - 34
1357209665722,Male,Low,25 - 34
1357209665725,Male,Low,18 - 24
1357209665728,Male,Low,18 - 24
1357209665731,Female,Low,< 18
1357209665732,Female,High,55+
1357209665736,Female,Medium,18 - 24
1357209665740,Female,Low,35 - 44
1357209665742,Female,Low,25 - 34
1357209665746,Female,Low,18 - 24
1357209665760,Male,Low,25 - 34
1357209665767,Female,Low,25 - 34
