user_id,gender,income_level,age,minutes_viewed,country_code,platform,characteristics,ml_output
60129542251,Female,Medium,18 - 24,419,ID,android,player,
60129542254,Male,Low,18 - 24,96,NP,android,casual,
60129542263,Female,Medium,25 - 34,0,NP,android,casual,
60129542269,Male,Low,25 - 34,442,ID,android,player,
60129542270,Female,Medium,25 - 34,1,ID,android,casual,
60129542271,Male,High,45 - 54,2087,EG,iOS,Movies Lovers,
60129542280,Male,Low,18 - 24,107,ID,android,casual,
60129542283,Female,Medium,18 - 24,4,PH,android,casual,
60129542285,Female,Low,18 - 24,9,ID,android,casual,
60129542297,Female,Low,55+,55,MY,android,casual,
60129542313,Male,Medium,45 - 54,197,NP,android,player,
60129542322,Female,Low,< 18,153,ID,android,player,
60129542358,Male,Low,25 - 34,320,NP,android,player,
60129542368,Male,Medium,25 - 34,1788,NP,android,Movies Lovers,
60129542381,Female,Low,18 - 24,236,PH,android,Movies Lovers,
60129542399,Female,Low,25 - 34,442,NP,android,Social Media Fans,
60129542414,Female,Low,25 - 34,208,PH,android,player,
60129542418,Female,Medium,18 - 24,1,ID,android,casual,
60129542419,Female,Medium,< 18,0,PH,android,casual,
60129542431,Male,Medium,18 - 24,303,KH,android,casual,
60129542438,Female,Low,18 - 24,409,PH,android,player,
60129542441,Female,Medium,< 18,1495,PH,iOS,Social Media Fans,
60129542447,Male,Medium,25 - 34,337,ID,android,player,
60129542480,Female,High,18 - 24,591,PH,iOS,Social Media Fans,
60129542481,Male,Low,25 - 34,17,ID,android,Social Media Fans,
60129542491,Male,Medium,25 - 34,20,PK,android,casual,
60129542512,Male,Low,25 - 34,4,NP,android,Social Media Fans,
60129542513,Female,Low,18 - 24,58,MM,android,casual,
60129542551,Male,Medium,18 - 24,2,ID,android,Social Media Fans,
60129542552,Female,Low,18 - 24,730,PH,android,Social Media Fans,
60129542569,Female,Low,18 - 24,691,PH,android,player,
60129542594,Male,Low,< 18,340,ID,android,Social Media Fans,
60129542626,Female,Medium,25 - 34,282,ID,android,player,
60129542650,Female,Medium,25 - 34,633,ID,android,player,
60129542687,Female,Medium,18 - 24,5,PH,android,Social Media Fans,
68719476767,Male,Medium,18 - 24,10,ID,android,casual,
68719476790,Female,High,18 - 24,32,MY,android,TV Lovers,
68719476794,Female,Medium,18 - 24,2,PH,android,casual,
68719476802,Female,Medium,25 - 34,141,ID,android,casual,
68719476808,Male,Low,35 - 44,0,NP,android,casual,
68719476810,Female,Low,18 - 24,0,PH,android,casual,
68719476811,Female,Low,25 - 34,139,BD,android,casual,
68719476818,Female,Medium,35 - 44,1,MY,android,casual,
68719476829,Female,Low,18 - 24,414,ID,android,player,
68719476838,Male,Medium,45 - 54,2,MM,android,casual,
68719476853,Female,Medium,25 - 34,30,MY,android,casual,
68719476866,Female,Medium,18 - 24,0,TH,iOS,casual,
68719476879,Female,Low,25 - 34,491,ID,android,addict,
68719476886,Male,Medium,25 - 34,3,MY,iOS,casual,
68719476892,Male,Low,25 - 34,0,NP,android,casual,
68719476893,Male,Low,25 - 34,523,ID,android,casual,
68719476895,Female,Low,18 - 24,2152,PH,android,addict,
68719476898,Male,Medium,18 - 24,7,PH,android,casual,
68719476905,Female,Medium,25 - 34,410,ID,android,player,
68719476909,Female,Low,18 - 24,110,MY,android,casual,
68719476910,Male,Low,25 - 34,545,PH,android,player,
68719476913,Male,Low,< 18,0,NP,android,casual,
68719476921,Male,Medium,25 - 34,0,PK,android,casual,
68719476924,Female,High,25 - 34,1504,PH,android,player,
68719476948,Female,High,25 - 34,483,PH,android,player,
68719476952,Female,Medium,25 - 34,450,PH,android,casual,
68719476960,Male,Medium,35 - 44,4,PH,android,casual,
68719476974,Female,Low,18 - 24,94,ID,android,Movies Lovers,
68719477019,Female,Low,25 - 34,0,ID,android,Social Media Fans,
68719477025,Female,High,25 - 34,532,PH,iOS,Social Media Fans,
68719477038,Male,Low,< 18,1143,ID,android,addict,
68719477047,Female,High,25 - 34,175,MY,iOS,casual,
68719477092,Male,Low,25 - 34,43,ID,android,Travellers,
68719477109,Female,Medium,25 - 34,1855,ID,android,addict,
68719477144,Female,Low,35 - 44,21,PH,android,casual,
68719477149,Female,Low,< 18,63,PH,android,Social Media Fans,
68719477165,Male,Medium,25 - 34,2,PH,iOS,Social Media Fans,
68719477188,Female,Low,25 - 34,259,PH,android,Social Media Fans,
68719477190,Female,High,18 - 24,134,PH,iOS,casual,
68719477195,Female,Medium,18 - 24,1073,PH,android,player,
68719477211,Male,Medium,25 - 34,1,ID,android,Social Media Fans,
68719477215,Female,Medium,25 - 34,21,ID,android,casual,
68719477264,Male,Low,25 - 34,446,NP,android,Social Media Fans,
68719477272,Male,Low,18 - 24,3,NP,android,casual,
68719477298,Male,Low,35 - 44,2,VN,android,Social Media Fans,
68719477316,Female,Low,< 18,2,ID,android,Mobile Enthusiasts,
77309411361,Male,Low,18 - 24,22,MY,android,casual,
77309411368,Male,Low,35 - 44,94,ID,android,casual,
77309411374,Male,High,25 - 34,1218,ID,iOS,Movies Lovers,
77309411376,Male,Low,25 - 34,0,MA,android,casual,
77309411391,Female,Medium,18 - 24,10,ID,android,casual,
77309411394,Female,Low,18 - 24,2,MY,android,casual,
77309411396,Male,High,25 - 34,0,MY,iOS,casual,
77309411397,Female,Low,25 - 34,0,ID,android,casual,
77309411405,Male,Low,18 - 24,93,ID,android,casual,
77309411406,Female,High,25 - 34,402,ID,android,player,
77309411410,Male,Low,25 - 34,6,NP,android,casual,
77309411421,Male,Medium,25 - 34,401,PH,android,player,
77309411428,Male,Medium,25 - 34,1799,PH,android,player,
77309411432,Female,Low,18 - 24,173,ID,android,casual,
77309411438,Female,High,25 - 34,101,PH,iOS,casual,
77309411440,Female,Low,35 - 44,1,ID,android,casual,
77309411444,Female,Low,25 - 34,1097,PH,android,player,
77309411446,Male,Low,< 18,324,ID,android,casual,
77309411450,Female,High,< 18,0,PH,iOS,casual,
77309411452,Female,Low,25 - 34,0,ID,android,casual,
77309411455,Female,Medium,< 18,243,PH,android,player,
77309411456,Female,High,18 - 24,6,NP,iOS,casual,
77309411462,Female,Medium,25 - 34,41,MY,iOS,casual,
77309411464,Male,Low,25 - 34,0,NP,android,casual,
77309411465,Male,High,< 18,89,KH,iOS,player,
77309411470,Male,High,35 - 44,804,ID,iOS,player,
77309411473,Female,Medium,18 - 24,430,ID,android,player,
77309411474,Male,Medium,35 - 44,288,MY,android,player,
77309411493,Female,Medium,18 - 24,814,ID,android,player,
77309411496,Female,Medium,35 - 44,1501,PH,android,player,
77309411507,Female,High,< 18,1,ID,iOS,casual,
77309411511,Female,Low,25 - 34,90,ID,android,casual,
77309411513,Female,Low,18 - 24,0,ID,android,casual,
77309411516,Female,Low,25 - 34,44,PH,android,player,
77309411518,Male,Medium,25 - 34,535,PH,android,player,
77309411522,Female,Low,18 - 24,1945,TH,android,Mobile Enthusiasts,
77309411525,Female,Medium,< 18,65,NP,android,casual,
77309411549,Male,Low,35 - 44,1866,PH,android,Movies Lovers,
77309411557,Female,Low,25 - 34,306,PH,android,player,
77309411565,Female,High,25 - 34,611,ID,iOS,Movies Lovers,
77309411599,Female,Low,< 18,167,MY,android,player,
77309411618,Female,Medium,18 - 24,450,ID,android,player,
77309411627,Male,Low,25 - 34,111,ID,android,Social Media Fans,
77309411682,Male,Low,25 - 34,1,NP,android,casual,
77309411693,Male,High,18 - 24,1,ID,iOS,Social Media Fans,
77309411709,Male,Low,18 - 24,867,PH,android,player,
77309411727,Male,Low,25 - 34,228,NP,android,casual,
77309411748,Female,Medium,< 18,113,PH,android,Social Media Fans,
77309411772,Female,Low,25 - 34,788,PH,android,Social Media Fans,
77309411779,Male,Medium,25 - 34,293,ID,android,player,
77309411849,Male,Low,18 - 24,192,ID,android,Social Media Fans,
85899345967,Female,Low,18 - 24,116,ID,android,casual,
85899345969,Male,Low,25 - 34,31,NP,android,casual,
85899345971,Female,Medium,25 - 34,333,ID,android,player,
85899345985,Female,Low,25 - 34,0,PH,android,Movies Lovers,
85899345986,Female,Low,18 - 24,1551,PH,android,player,
85899345988,Male,Low,18 - 24,543,PH,android,player,
85899345989,Female,Low,25 - 34,160,NP,android,casual,
85899345990,Female,Medium,< 18,1,PH,android,casual,
85899345991,Female,High,35 - 44,273,MY,iOS,casual,
85899345993,Female,High,25 - 34,1173,ID,iOS,addict,
85899345994,Female,Medium,25 - 34,1395,ID,android,player,
85899345997,Female,Medium,45 - 54,10,NP,android,casual,
85899346002,Female,Medium,18 - 24,79,ID,android,casual,
85899346012,Male,Medium,25 - 34,322,ID,android,casual,
85899346018,Female,Low,18 - 24,632,ID,android,player,
85899346024,Male,Medium,25 - 34,13,NP,android,player,
85899346025,Female,Low,25 - 34,1195,PH,android,addict,
85899346026,Female,Low,25 - 34,520,PH,android,player,
85899346030,Male,Low,18 - 24,176,ID,android,player,
85899346042,Female,Medium,25 - 34,133,ID,android,player,
85899346043,Female,Low,25 - 34,1427,ID,android,player,
85899346044,Female,Medium,18 - 24,129,PH,android,casual,
85899346058,Female,Medium,18 - 24,12,ID,android,casual,
85899346063,Male,Low,25 - 34,5,PH,android,casual,
85899346070,Male,High,25 - 34,295,PH,android,player,
85899346073,Female,Medium,25 - 34,1,PH,android,casual,
85899346082,Male,Low,25 - 34,183,PH,android,casual,
85899346087,Male,Low,18 - 24,2,ID,android,casual,
85899346091,Male,Low,25 - 34,94,ID,android,casual,
85899346099,Female,Medium,25 - 34,2001,ID,android,addict,
85899346101,Male,Low,< 18,204,ID,android,player,
85899346114,Male,Low,25 - 34,17,PH,android,casual,
85899346120,Male,Medium,25 - 34,0,NP,android,casual,
85899346127,Male,Medium,18 - 24,4,ID,android,casual,
85899346137,Male,Medium,25 - 34,0,PH,android,casual,
85899346159,Female,Low,18 - 24,143,ID,android,casual,
85899346194,Female,Medium,25 - 34,64,ID,android,Social Media Fans,
85899346222,Female,Medium,25 - 34,32,MM,android,casual,
85899346246,Male,Medium,25 - 34,38,PK,android,Social Media Fans,
85899346249,Male,Low,18 - 24,1,ID,android,casual,
85899346292,Male,Low,25 - 34,431,PH,android,Social Media Fans,
85899346295,Female,Low,< 18,132,NP,android,Social Media Fans,
85899346325,Female,Medium,25 - 34,1,PH,android,casual,
85899346359,Female,Medium,18 - 24,3,PH,android,Social Media Fans,
85899346361,Male,Low,25 - 34,24,BD,android,Travellers,
85899346373,Male,Low,18 - 24,98,ID,android,casual,
85899346394,Female,Low,25 - 34,498,PH,android,Social Media Fans,
85899346407,Male,Medium,25 - 34,180,PH,android,casual,
85899346412,Male,Low,< 18,385,ID,android,casual,
85899346417,Female,Medium,18 - 24,0,ID,iOS,Social Media Fans,
85899346481,Female,Medium,18 - 24,89,PH,android,Social Media Fans,
94489280565,Male,Low,25 - 34,0,BD,android,casual,
94489280566,Male,High,18 - 24,1026,ID,android-tv,player,
94489280567,Female,High,18 - 24,0,ID,iOS,casual,
94489280569,Female,Medium,< 18,2,MM,android,casual,
94489280575,Female,Medium,25 - 34,154,NP,android,casual,
94489280577,Female,High,25 - 34,1859,ID,iOS,player,
94489280581,Male,Medium,25 - 34,13,MY,android,casual,
94489280583,Male,Low,25 - 34,175,ID,android,casual,
94489280586,Female,Low,25 - 34,37,NP,android,casual,
94489280597,Male,Low,25 - 34,3,BD,android,casual,
94489280604,Male,Low,25 - 34,1,MY,android,casual,
94489280605,Female,Low,25 - 34,1399,ID,android,player,
94489280610,Male,Low,35 - 44,56,PH,googlecast,casual,
94489280614,Female,Low,45 - 54,0,PH,android,casual,
94489280617,Male,Medium,35 - 44,1,ID,android,casual,
94489280619,Female,High,18 - 24,82,MY,iOS,casual,
94489280620,Male,Medium,18 - 24,131,ID,android,casual,
94489280651,Female,Low,18 - 24,7,PH,android,casual,
94489280666,Male,Low,25 - 34,132,ID,android,Movies Lovers,
94489280670,Male,Low,25 - 34,54,ID,android,casual,
94489280682,Female,Medium,18 - 24,94,ID,android,casual,
94489280686,Female,Low,25 - 34,722,ID,android,casual,
94489280697,Male,Low,35 - 44,19,NP,android,casual,
94489280701,Male,Low,18 - 24,34,ID,android,casual,
94489280706,Female,Low,18 - 24,145,ID,android,casual,
94489280709,Male,Low,25 - 34,355,ID,android,player,
94489280715,Female,Medium,< 18,96,ID,android,casual,
94489280716,Female,Low,18 - 24,110,NP,android,casual,
94489280718,Male,Medium,18 - 24,106,MY,android,casual,
94489280744,Male,Low,25 - 34,1120,ID,android,addict,
94489280750,Female,Medium,< 18,1094,PH,android,player,
94489280844,Male,Low,25 - 34,482,PH,android,casual,
94489280852,Male,Low,18 - 24,218,ID,android,casual,
94489280855,Male,High,18 - 24,5,MM,android,Social Media Fans,
94489280864,Male,High,25 - 34,90,PH,android,Social Media Fans,
94489280883,Female,High,25 - 34,35,PH,iOS,Social Media Fans,
94489280931,Female,Low,< 18,274,MY,android,Social Media Fans,
94489280943,Female,Low,25 - 34,16,PH,android,Social Media Fans,
94489280947,Male,Low,25 - 34,338,BD,android,casual,
94489280963,Male,Low,25 - 34,119,BD,android,casual,
94489280983,Female,High,25 - 34,219,PH,iOS,casual,
94489280987,Female,Low,< 18,462,PH,android,Social Media Fans,
94489281028,Male,Low,< 18,0,BD,android,casual,
94489281050,Male,Medium,25 - 34,142,NP,android,Movies Lovers,
103079215125,Male,Medium,25 - 34,336,ID,android,player,
103079215143,Male,Low,35 - 44,1422,ID,android,player,
103079215160,Female,Medium,25 - 34,0,BD,android,casual,
103079215162,Male,Low,< 18,0,ID,android,casual,
103079215163,Male,Medium,18 - 24,638,MY,android,player,
103079215165,Female,Medium,18 - 24,1096,PH,android,player,
103079215169,Male,Medium,25 - 34,30,NP,android,casual,
103079215171,Female,Low,25 - 34,0,NP,android,casual,
103079215172,Male,Medium,35 - 44,217,NP,android,casual,
103079215175,Male,Medium,25 - 34,0,PH,android,casual,
103079215179,Male,Medium,< 18,0,PH,android,casual,
103079215181,Male,Low,25 - 34,4,BD,android,casual,
103079215183,Male,High,< 18,496,ID,iOS,addict,
103079215209,Male,Low,35 - 44,636,MY,android,casual,
103079215210,Male,Medium,18 - 24,1,TH,android,casual,
103079215222,Female,Medium,18 - 24,201,ID,android,player,
103079215226,Female,Low,< 18,160,PH,android,casual,
103079215241,Female,Low,25 - 34,2268,MY,android,player,
103079215248,Female,Low,25 - 34,66,ID,android,casual,
103079215253,Female,Low,35 - 44,8,PH,android,casual,
103079215255,Female,Low,< 18,0,ID,android,casual,
103079215260,Female,Low,< 18,1,PH,android,casual,
103079215262,Female,Low,18 - 24,113,ID,android,player,
103079215263,Female,Low,25 - 34,0,NP,android,casual,
103079215270,Male,Low,25 - 34,489,MY,android,addict,
103079215272,Female,Medium,18 - 24,2398,ID,android,Mobile Enthusiasts,
103079215278,Male,Low,25 - 34,542,ID,android,casual,
103079215291,Female,Low,25 - 34,1133,PH,android,player,
103079215301,Female,Low,25 - 34,5868,MY,android,TV Lovers,
103079215306,Female,Low,35 - 44,1,ID,android,casual,
103079215318,Male,Medium,25 - 34,78,NP,iOS,casual,
103079215323,Female,Low,< 18,43,NP,android,casual,
103079215324,Male,Low,18 - 24,0,MY,android,casual,
103079215333,Male,High,25 - 34,202,TH,android,player,
103079215335,Female,Low,25 - 34,526,ID,android,casual,
103079215374,Female,Medium,45 - 54,153,ID,android,Social Media Fans,
103079215415,Female,Medium,25 - 34,621,ID,android,Social Media Fans,
103079215464,Female,Medium,25 - 34,159,PH,android,player,
103079215513,Male,Low,18 - 24,2009,MY,android,player,
103079215523,Female,Medium,25 - 34,134,ID,android,casual,
103079215527,Female,Low,25 - 34,343,ID,android,player,
103079215551,Female,Low,18 - 24,137,NP,android,casual,
103079215572,Female,Low,18 - 24,2,BD,android,casual,
103079215576,Male,Low,25 - 34,204,ID,android,Social Media Fans,
103079215644,Female,Low,18 - 24,14,PH,android,Social Media Fans,
103079215658,Male,Medium,18 - 24,10,PH,iOS,casual,
103079215671,Female,Medium,18 - 24,6,PH,android,Mobile Enthusiasts,
111669149728,Male,Low,< 18,0,BD,android,casual,
111669149750,Male,Medium,25 - 34,707,ID,android,player,
111669149754,Female,Medium,25 - 34,401,ID,android,addict,
111669149758,Male,Low,18 - 24,30,ID,android,player,
111669149761,Female,Low,18 - 24,495,ID,android,player,
111669149766,Male,Low,18 - 24,323,NP,android,casual,
111669149769,Male,Medium,35 - 44,60,ID,android,casual,
111669149777,Female,Medium,25 - 34,3,MY,android,casual,
111669149781,Female,Low,< 18,1410,PH,android,addict,
111669149782,Female,Medium,25 - 34,28,PH,android,casual,
111669149785,Female,Medium,25 - 34,8,ID,android,casual,
111669149792,Female,Low,25 - 34,3498,ID,android,addict,
111669149813,Male,Low,25 - 34,0,MY,android,casual,
111669149817,Female,Medium,18 - 24,38,ID,android,casual,
111669149820,Female,Medium,25 - 34,5,ID,android,casual,
111669149824,Female,Low,25 - 34,2,ID,android,casual,
111669149825,Female,Low,< 18,98,ID,android,casual,
111669149831,Female,Low,25 - 34,332,ID,android,casual,
111669149841,Female,Low,18 - 24,743,ID,android,player,
111669149855,Male,Low,< 18,2531,ID,android,addict,
111669149856,Male,Low,18 - 24,797,ID,android,player,
111669149870,Female,High,35 - 44,48,TH,iOS,casual,
111669149877,Male,Low,< 18,0,ID,android,casual,
111669149883,Female,High,18 - 24,143,PH,iOS,casual,
111669149884,Female,Low,25 - 34,182,MY,android,player,
111669149886,Male,Low,35 - 44,0,NP,android,casual,
111669149895,Male,Medium,25 - 34,17,ID,android,casual,
111669149920,Female,Low,25 - 34,1529,PH,android,Mobile Enthusiasts,
111669149950,Female,Medium,< 18,260,TH,android,Social Media Fans,
111669149982,Male,Low,25 - 34,337,PH,android,player,
111669150009,Female,High,18 - 24,1025,PH,android,player,
111669150070,Female,High,18 - 24,690,PH,iOS,player,
111669150074,Female,Medium,25 - 34,527,PH,android,Social Media Fans,
111669150078,Female,Low,18 - 24,0,PH,android,casual,
111669150111,Male,Medium,18 - 24,96,ID,android,casual,
111669150121,Female,Low,< 18,0,PH,android,Social Media Fans,
111669150149,Male,Low,25 - 34,96,ID,android,casual,
111669150170,Female,Medium,25 - 34,2265,ID,android,Social Media Fans,
111669150234,Female,Medium,< 18,3,ID,iOS,Social Media Fans,
120259084318,Male,Low,18 - 24,57,PH,android,casual,
120259084327,Female,Low,18 - 24,388,ID,android,casual,
120259084335,Female,Medium,18 - 24,430,ID,android,player,
120259084377,Male,Low,25 - 34,207,MY,android,casual,
120259084378,Female,Medium,18 - 24,0,PH,android,casual,
120259084380,Female,Low,18 - 24,97,PH,android,casual,
120259084382,Male,Medium,25 - 34,0,ID,android,casual,
120259084383,Female,Medium,35 - 44,0,PH,android,casual,
120259084385,Male,Low,18 - 24,0,PH,android,casual,
120259084388,Female,Medium,25 - 34,2,PH,android,casual,
120259084389,Male,Medium,18 - 24,0,MY,iOS,casual,
120259084391,Male,Low,18 - 24,99,ID,android,Movies Lovers,
120259084407,Female,Low,18 - 24,2,ID,android,casual,
120259084416,Male,Low,18 - 24,58,ID,android,casual,
120259084426,Male,Low,35 - 44,215,PH,android,player,
120259084436,Female,Medium,25 - 34,305,ID,android,player,
120259084437,Male,Low,25 - 34,242,NP,android,player,
120259084441,Female,Low,25 - 34,322,ID,android,player,
120259084454,Male,Low,25 - 34,0,NP,android,casual,
120259084460,Male,High,25 - 34,0,KH,iOS,casual,
120259084468,Male,Medium,35 - 44,241,KH,android,casual,
120259084475,Male,Low,35 - 44,1,PH,android,casual,
120259084477,Female,Low,25 - 34,814,PH,android,player,
120259084490,Male,Low,18 - 24,38,ID,android,TV Lovers,
120259084494,Female,Medium,18 - 24,1020,PH,android,casual,
120259084506,Male,Medium,25 - 34,919,ID,android,addict,
120259084511,Female,Low,18 - 24,1,ID,android,casual,
120259084561,Female,High,25 - 34,1,TH,android,casual,
120259084570,Female,Medium,18 - 24,1461,KH,android,Social Media Fans,
120259084583,Female,Low,18 - 24,1,PH,android,Social Media Fans,
120259084586,Female,Low,25 - 34,750,ID,android,Social Media Fans,
120259084630,Female,Low,18 - 24,3787,PH,android,Movies Lovers,
120259084703,Male,Low,25 - 34,1782,MY,android,Social Media Fans,
120259084742,Female,Low,< 18,56,ID,android,casual,
120259084759,Female,Low,25 - 34,1,PH,android,Social Media Fans,
120259084760,Female,Low,25 - 34,1,PH,android,Social Media Fans,
120259084777,Female,Low,18 - 24,131,ID,android,casual,
120259084793,Male,Medium,25 - 34,188,ID,iOS,Social Media Fans,
120259084823,Male,Medium,35 - 44,4,BD,android,casual,
120259084829,Female,Medium,18 - 24,7,ID,android,casual,
120259084833,Female,Low,18 - 24,168,PH,android,Social Media Fans,
120259084837,Female,Low,18 - 24,5,MY,android,casual,
128849018934,Female,High,45 - 54,295,MY,iOS,player,
128849018937,Female,Low,25 - 34,1082,ID,android,player,
128849018938,Female,Medium,25 - 34,3,MY,iOS,casual,
128849018945,Female,Low,< 18,108,ID,android,casual,
128849018962,Female,Medium,25 - 34,477,ID,android,player,
128849018965,Female,Low,18 - 24,710,ID,android,player,
128849018967,Male,Medium,< 18,98,PH,android,casual,
128849018968,Female,High,18 - 24,80,MY,android,casual,
128849018970,Female,High,35 - 44,224,PH,iOS,casual,
128849018972,Male,Medium,18 - 24,2,TH,android,casual,
128849018974,Female,Low,25 - 34,0,ID,android,casual,
128849019004,Female,Medium,18 - 24,107,NP,android,casual,
128849019009,Female,High,< 18,779,KH,iOS,Movies Lovers,
128849019013,Female,High,35 - 44,23,ID,iOS,casual,
128849019045,Female,Medium,25 - 34,957,ID,android,player,
128849019047,Female,Low,25 - 34,405,NP,android,player,
128849019048,Female,Medium,18 - 24,24,PH,android,casual,
128849019057,Female,Low,< 18,2,ID,android,casual,
128849019060,Female,High,< 18,9,TH,iOS,casual,
128849019074,Female,Low,18 - 24,57,PH,android,player,
128849019076,Female,Medium,18 - 24,128,NP,android,casual,
128849019077,Male,Low,25 - 34,0,PH,android,casual,
128849019081,Male,High,25 - 34,89,KH,iOS,casual,
128849019084,Female,Low,18 - 24,17,KH,android,Social Media Fans,
128849019110,Female,Low,< 18,367,PH,android,Social Media Fans,
128849019122,Male,Low,18 - 24,132,ID,android,casual,
128849019139,Male,Low,25 - 34,13,PH,android,Social Media Fans,
128849019201,Female,Medium,25 - 34,1006,PH,android,player,
128849019202,Male,Medium,35 - 44,33,PH,android,player,
128849019219,Female,Low,18 - 24,1620,ID,android,player,
128849019235,Female,Low,18 - 24,4,ID,android,Social Media Fans,
128849019256,Female,Low,25 - 34,359,MY,android,Movies Lovers,
128849019267,Female,Medium,< 18,415,PH,android,Movies Lovers,
128849019269,Male,Low,18 - 24,1,ID,android,casual,
128849019281,Male,Low,18 - 24,125,ID,android,casual,
128849019283,Male,Low,18 - 24,0,NP,android,casual,
128849019298,Male,Medium,25 - 34,2,ID,android,Social Media Fans,
137438953524,Male,Low,18 - 24,1,MM,android,casual,
137438953525,Female,Medium,18 - 24,3253,ID,android,Mobile Enthusiasts,
137438953535,Female,Medium,18 - 24,651,ID,android,player,
137438953538,Female,High,25 - 34,10,PH,iOS,casual,
137438953539,Female,Low,25 - 34,3805,ID,android,TV Lovers,
137438953540,Male,Medium,25 - 34,103,ID,android,casual,
137438953546,Male,Low,35 - 44,26,ID,android,casual,
137438953547,Female,Medium,25 - 34,0,ID,android,casual,
137438953548,Female,Low,18 - 24,410,ID,android,player,
137438953551,Male,High,25 - 34,397,ID,iOS,Travellers,
137438953556,Female,Medium,18 - 24,349,MY,android,player,
137438953557,Male,Medium,25 - 34,1,PH,android,casual,
137438953560,Female,Medium,18 - 24,3,VN,android,casual,
137438953561,Male,Low,18 - 24,500,ID,android,player,
137438953569,Female,Low,18 - 24,275,ID,android,casual,
137438953576,Female,Medium,18 - 24,446,PH,android,player,
137438953590,Female,Medium,35 - 44,7,ID,android,casual,
137438953598,Male,Medium,25 - 34,0,ID,android,casual,
137438953610,Female,High,25 - 34,23,MM,iOS,casual,
137438953625,Female,High,25 - 34,0,PH,iOS,casual,
137438953632,Female,Medium,35 - 44,35,NP,android,casual,
137438953636,Female,Low,25 - 34,41,MY,android,casual,
137438953641,Female,High,25 - 34,0,NP,iOS,casual,
137438953644,Female,Low,25 - 34,11,NP,android,casual,
137438953645,Male,Low,35 - 44,1,ID,android,casual,
137438953652,Male,Low,18 - 24,3,PH,android,casual,
137438953653,Female,Medium,< 18,237,ID,android,casual,
137438953655,Male,Low,35 - 44,43,ID,android,casual,
137438953667,Female,Low,25 - 34,1,ID,android,Movies Lovers,
137438953668,Female,Medium,25 - 34,13,ID,android,casual,
137438953675,Female,Low,18 - 24,832,ID,android,addict,
137438953677,Male,Low,35 - 44,593,PH,android,player,
137438953691,Male,Low,25 - 34,238,ID,android,casual,
137438953695,Female,High,25 - 34,505,ID,iOS,player,
137438953705,Female,Medium,18 - 24,35,ID,android,casual,
137438953764,Male,Low,18 - 24,877,PH,android,player,
137438953775,Female,Low,18 - 24,483,MY,android,Social Media Fans,
137438953777,Female,High,18 - 24,1,PH,android,casual,
137438953832,Male,Medium,18 - 24,168,MM,android,Social Media Fans,
137438953856,Male,Low,18 - 24,31,PH,android,Social Media Fans,
137438953879,Female,Low,25 - 34,66,ID,android,casual,
137438953915,Female,Low,18 - 24,1098,PH,android,Social Media Fans,
137438953956,Male,Medium,25 - 34,958,ID,android,player,
137438953966,Female,Medium,< 18,2,PH,android,casual,
137438953974,Male,Medium,25 - 34,33,ID,android,casual,
146028888113,Male,Low,35 - 44,2987,ID,android,addict,
146028888116,Female,Medium,25 - 34,57,ID,android,casual,
146028888119,Female,Low,35 - 44,0,ID,android,casual,
146028888123,Female,Medium,18 - 24,94,ID,android,casual,
146028888130,Female,Medium,18 - 24,0,NP,android,casual,
146028888132,Male,Medium,25 - 34,945,NP,android,player,
146028888133,Male,High,25 - 34,15,TH,iOS,casual,
146028888134,Male,Medium,< 18,218,ID,android,casual,
146028888136,Female,Low,18 - 24,167,MY,android,casual,
146028888139,Male,Medium,25 - 34,111,PH,android,casual,
146028888143,Female,Medium,25 - 34,763,PH,android,player,
146028888147,Female,Low,18 - 24,1210,PH,android,Travellers,
146028888150,Male,Medium,< 18,141,ID,android,player,
146028888152,Female,Medium,25 - 34,33,ID,android,casual,
146028888155,Female,Medium,18 - 24,0,ID,android,casual,
146028888156,Female,Medium,25 - 34,301,ID,android,casual,
146028888158,Male,Medium,35 - 44,11,MY,android,casual,
146028888165,Male,Low,25 - 34,51,ID,android,casual,
146028888171,Female,High,25 - 34,218,TH,iOS,casual,
146028888176,Male,Low,45 - 54,92,ID,android,casual,
146028888181,Male,Medium,18 - 24,109,ID,android,player,
146028888184,Male,Low,25 - 34,0,PH,android,casual,
146028888185,Female,Medium,< 18,1,MY,android,casual,
146028888193,Female,Medium,18 - 24,6,MY,iOS,casual,
146028888196,Male,Medium,25 - 34,1,NP,android,casual,
146028888197,Male,Low,25 - 34,5,ID,android,casual,
146028888206,Female,Low,35 - 44,1,ID,android,casual,
146028888211,Male,Low,18 - 24,313,ID,android,player,
146028888213,Female,Low,25 - 34,131,PH,android,casual,
146028888215,Male,High,25 - 34,0,NP,android,casual,
146028888230,Female,Medium,25 - 34,2,ID,android,casual,
146028888242,Female,Medium,18 - 24,2670,ID,android,Mobile Enthusiasts,
146028888244,Male,High,25 - 34,0,NP,iOS,casual,
146028888252,Female,Medium,18 - 24,39,TH,android,casual,
146028888254,Male,Low,45 - 54,660,ID,android,player,
146028888255,Male,Medium,25 - 34,295,PH,android,player,
